stid,dsid,lat,long,name,area,source,edited,notes,avg_int,max_int,controls
2847,2944,26.2875,-80.411389,"Water Conservation Area 2A, Site 3 (Site U3)",42049.467301,Geographic matching,2,NA,355.8333333333333,770,7
2848,2945,25.974,-80.6688,"Water Conservation Area 3A, Site 4 (CA315 (AAS))",136555.123891,Geographic matching,2,NA,503,1270,6
2849,3835,47.471667,-91.66,Weber Lake,2.1999999999999997,Geographic matching,2,NA,NA,NA,NA
2849,2946,47.471667,-91.66,Weber Lake,2.1999999999999997,Geographic matching,2,NA,NA,NA,NA
2849,3837,47.471667,-91.66,Weber Lake,2.1999999999999997,Geographic matching,2,NA,2141.4285714285716,7240,8
2850,2947,41.083333,-86.433333,Wells Mastodon Site,NA,NA,NA,NA,6000,11000,3
2851,2948,46.95,-94.95,Wentzel's Pond,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Confirmed pond and area: Almendinger 1992. Loc??,818.3333333333334,2060,4
2853,2950,35.981944,-108.810833,Whiskey Lake,40.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area",6166.666666666667,11500,4
2855,2952,46.086111,-93.102778,White Lily Lake,12,Geographic matching,2,NA,85,85,2
2855,3841,46.086111,-93.102778,White Lily Lake,12,Geographic matching,2,NA,1450,1900,3
2857,2954,64.333333,-151.266667,Wien Lake,5945.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed Site, Changed Area",1518.75,3390,9
2859,2956,46.324304999999995,-92.78081,Willow River Pond,0.6,Geographic matching,2,NA,2730,2730,2
2860,2957,42.53693,-72.980005,Windsor Pond,18.9,Geographic matching,2,NA,150,150,2
2862,2959,41.966667,-71.116667,Winneconnet Pond,96.4,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Minimum info on site description and publications,1113.3333333333333,2800,13
2863,2960,42.561111,-78.933889,Winter Gulf Site,NA,NA,NA,NA,100,100,2
2864,2961,42.4,-85.383333,Wintergreen Lake,14.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed lake and area: Manny et al 1978,1321.5,3445,11
2932,3029,46.116667,-94.116667,Wolf Creek,170,data/by_hand/claire_data/dataset_1.5.shp,3,"Unable to confirm, area given in Birks 1976",1031.8181818181818,5780,12
2933,3031,45.005015,-93.57275999999999,Wolsfeld Lake,14.799999999999999,Geographic matching,2,NA,751.5625,2610,17
2934,3032,46.429167,-85.661111,Wolverine Lake,2.9000000000000004,Geographic matching,2,NA,1976,2790,6
2935,3033,63.483333,-151.083333,Wonder Lake,172,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Google Earth",2515,3850,5
2936,3034,41.02,-74.03,Woodcliff Lake,288,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",65,65,2
2937,3035,45.333333,-90.083333,Wood Lake,25.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: kettle lake. Area: Heide 1984,1857.142857142857,3500,8
2938,3036,47.15,-99.233333,Woodworth Pond,280,data/by_hand/claire_data/dataset_1.5.shp,3,"Lacustrine, can't find the exact site, area confirmed with pub",3500,8000,4
2940,3038,61.12,-149.48,Point Woronzof Peat Section,NA,NA,NA,NA,5815,8050,3
2941,3039,37.725,-119.625,Woski Pond,50,data/by_hand/claire_data/dataset_1.5.shp,2,"Fluvial, confirmed with Anderson and Carpenter 1991",482,680,4
2948,3047,46.754925,-87.94245000000001,Yellow Dog Pond,1.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Cannot find lake. Confirmed area: Brubaker 1975,910,2265,11
2951,3050,43.03,-93.87,Zuehl Farm Site,NA,NA,NA,NA,2600,5460,6
2954,3563,41.583056,-85.25,Pretty Lake,74.5,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed lake and area: Williams 1974,978.6428571428571,1951,15
2955,3054,37.71109,-105.740635,Head Lake,131,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,0,"Confirmed site with pub. (Shafer 1989), changed area",2399.75,5260,5
2956,15682,46.833495,-87.92128,Canyon Lake,1.0999999999999999,Geographic matching,2,NA,1147.857142857143,1800,9
2957,3056,37.569525,-105.51416499999999,Como Lake,3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, Changed area",2346,4390,6
3529,4557,42.679722,-71.926667,Aino Pond,1.7999999999999998,Geographic matching,2,NA,299.6,533,6
3530,4558,42.574444,-72.508611,Dead Frog Pond,4,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Fuller, 1998",317.42857142857144,1972,8
3585,17298,43.36666666666667,-112.61666666666667,Middle Butte Cave,NA,NA,NA,NA,2571.8333333333335,7658,7
4607,7829,37.5,-110,Natural Bridges National Monument,NA,NA,NA,NA,-4202.5,13330,7
5192,17286,27.075,-82.23333333333333,Little Salt Spring,0.8,Geographic matching,2,NA,NA,NA,NA
5192,17285,27.075,-82.23333333333333,Little Salt Spring,0.8,Geographic matching,2,NA,710.5833333333334,2540,13
5192,17287,27.075,-82.23333333333333,Little Salt Spring,0.8,Geographic matching,2,NA,NA,NA,NA
5663,39335,36.8815,-81.76206,Saltville Quarry,NA,NA,NA,NA,NA,NA,NA
5803,15929,43,-78,Hiscock Site,0.8,Neotoma,2,NA,344.875,6905,33
6477,7834,42.986111,-91.500278,Roberts Creek AB32,NA,NA,NA,NA,-999,-999,1
6478,7835,42.986111,-91.500278,Roberts Creek AB35LH,NA,NA,NA,NA,-999,-999,1
6479,7836,42.986111,-91.500278,Roberts Creek AB30,NA,NA,NA,NA,-999,-999,1
6480,7837,42.986111,-91.500278,Roberts Creek CCLH-2,NA,NA,NA,NA,-999,-999,1
6481,7838,42.986111,-91.500278,Roberts Creek DPS-8,NA,NA,NA,NA,-999,-999,1
6482,7839,42.986111,-91.500278,Roberts Creek AB21,NA,NA,NA,NA,-999,-999,1
6483,7840,42.986111,-91.500278,Roberts Creek DPS-9,NA,NA,NA,NA,-999,-999,1
6484,7841,42.986111,-91.500278,Roberts Creek DPS-2LH,NA,NA,NA,NA,-999,-999,1
6485,7842,42.986111,-91.500278,Roberts Creek F-45,NA,NA,NA,NA,-999,-999,1
6486,7843,42.986111,-91.500278,Roberts Creek F-45A,NA,NA,NA,NA,-999,-999,1
6487,7844,42.986111,-91.500278,Roberts Creek CCEH-1,NA,NA,NA,NA,-999,-999,1
6488,7845,42.986111,-91.500278,Roberts Creek CCEH-1A,NA,NA,NA,NA,-999,-999,1
6489,7846,42.986111,-91.500278,Roberts Creek CCEH-2(2)B,NA,NA,NA,NA,-999,-999,1
6490,7847,42.986111,-91.500278,Roberts Creek RCBS,NA,NA,NA,NA,-999,-999,1
6491,7848,42.986111,-91.500278,Roberts Creek AB33,NA,NA,NA,NA,-999,-999,1
6492,7849,42.986111,-91.500278,Roberts Creek AB35,NA,NA,NA,NA,-999,-999,1
6493,7850,42.986111,-91.500278,Roberts Creek AB44,NA,NA,NA,NA,-999,-999,1
6495,7852,42.986111,-91.500278,Roberts Creek AB51,NA,NA,NA,NA,-999,-999,1
6497,7854,42.986111,-91.500278,Roberts Creek AB34,NA,NA,NA,NA,-999,-999,1
6498,7855,42.986111,-91.500278,Roberts Creek AB22A,NA,NA,NA,NA,-999,-999,1
6499,7856,42.986111,-91.500278,Roberts Creek CCLG-1A,NA,NA,NA,NA,-999,-999,1
6505,10967,25.74642,-80.58386,Northeast Shark River Slough,239553.71323300002,Geographic matching,2,NA,518.625,1335,9
6506,10970,43.7195,-95.22800000000001,South Heron Lake,1080.6,Geographic matching,2,NA,-999,-999,2
6507,10971,43.56928,-95.59275,Ocheda Lake,78.5,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,"Site description: kettle lake, Measured the central basin",-999,-999,2
6510,10972,42.5375,-72.178,Hemlock Hollow,2,data/by_hand/claire_data/dataset_1.5.shp,2,"Terrestrial, Confirmed location and area with Foster, et al. 1993",1334,3300,8
6511,10973,45.4935,-93.1545,Blomford Lake,8.1,Geographic matching,2,NA,-999,-999,2
6512,10974,45.4072,-93.0532,Fawn Lake,21.4,Geographic matching,2,NA,-999,-999,2
6513,10975,45.377,-95.5625,Frovold Lake,26.200000000000003,Geographic matching,2,NA,-999,-999,2
6514,10976,44.989999999999995,-94.59100000000001,Goose Lake,77,Neotoma,2,NA,-999,-999,2
6515,10977,46.51205,-93.66005,Olson Lake,6,Neotoma,2,NA,128,128,2
6521,10983,44.709,-94.4935,Round Grove Lake,124,Neotoma,2,NA,-999,-999,2
7529,12001,46.186,-85.3082,Little Dollar Lake,9,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed lake: site description, changed area",2959.5,5786,3
7531,12004,45.45,-95.24005,Last Lake,13.600000000000001,Geographic matching,2,NA,-999,-999,2
7532,15255,44.6173,-95.68015,Cottonwood Lake,148.4,Geographic matching,2,NA,NA,NA,NA
7532,12005,44.6173,-95.68015,Cottonwood Lake,148.4,Geographic matching,2,NA,-999,-999,2
7533,12006,45.324,-95.27935,Monson Lake,82.19999999999999,Geographic matching,2,NA,-999,-999,2
7534,12007,44.775279999999995,-93.44692,Deans Lake,68.7,Geographic matching,2,NA,-999,-999,2
7535,12008,44.30865,-93.91999999999999,Lake Emily,99.3,Geographic matching,2,NA,125,125,2
7536,12009,46.191649999999996,-95.4687,Perch Lake,165,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",108,108,2
7537,12010,44.563500000000005,-93.218805,Chub Lake,90.935553,Geographic matching,2,NA,-999,-999,2
7538,12011,45.80155,-95.55285,Lake Rachel,170.165472,Geographic matching,2,NA,120,120,2
7539,12012,46.05545,-95.26345,Ziebell Lake,9.700000000000001,Geographic matching,2,NA,-999,-999,2
7540,12013,45.857600000000005,-95.46090000000001,Mud Lake,33.4,Geographic matching,2,NA,-999,-999,2
7541,12014,45.6745,-95.7125,Lybeck Lake,30.7,Geographic matching,2,NA,122,122,2
7542,12015,45.81725,-95.34235,Union Lake,42.199999999999996,Geographic matching,2,NA,-999,-999,2
7543,12016,43.652550000000005,-93.28399999999999,Albert Lea Lake,1075.5,Geographic matching,2,NA,119,119,2
7543,15248,43.652550000000005,-93.28399999999999,Albert Lea Lake,1075.5,Geographic matching,2,NA,-999,-999,2
7549,12024,43.617599999999996,-93.43875,Everhart Lake,16.7,Geographic matching,2,NA,-999,-999,2
8551,13029,44.5924,-93.4132,Sharkey Lake,17.9,Geographic matching,2,NA,-120,1798,13
8552,13032,44.21895,-93.84015,Kimble Pond,4.3,Geographic matching,2,NA,1062.1,2660,11
8559,13047,45.0265,-83.61,Irwin Smith Bog,65,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog and area: Booth et al 2012,267.39130434782606,2110,24
8561,13051,46.598600000000005,-96.18674999999999,West Olaf Lake,58.099999999999994,Geographic matching,2,NA,-117.27272727272727,1615,12
8565,13056,43.92945,-93.0815,Oak Glen Lake,76.290614,Geographic matching,2,NA,119,119,2
8566,13057,45.405950000000004,-95.39015,Camp Lake,85.7,Geographic matching,2,NA,-999,-999,2
8567,13060,46.30235,-91.166,Adeline Lake,1.2,Neotoma,2,NA,-37.833333333333336,1410,7
8572,13069,46.3815,-91.4935,Elevenses Lake,2.8,Neotoma,2,NA,-50.25,655,10
8573,13071,45.19145,-90.608,Eska Lake,4.2,Geographic matching,2,NA,-149.25,1340,6
8574,13073,45.9915,-89.62075,Fallison Lake,20.599999999999998,Geographic matching,2,NA,-75.4,3710,7
8585,13095,38.70179794,-90.09502746,Horseshoe Lake,860,Neotoma,2,NA,NA,NA,NA
8585,16254,38.70179794,-90.09502746,Horseshoe Lake,860,Neotoma,2,NA,507.5,1480,5
8585,21792,38.70179794,-90.09502746,Horseshoe Lake,860,Neotoma,2,NA,-30,580,11
8585,16251,38.70179794,-90.09502746,Horseshoe Lake,860,Neotoma,2,NA,507.5,1480,5
8586,13097,46.21517,-89.32082,Glimmerglass Lake,9.966123,Geographic matching,2,NA,1640,3155,7
9588,14104,41.98044,-88.24441,Brewster Creek,174,data/by_hand/claire_data/dataset_1.5.shp,2,"Wetland, confirmed with Curry et al, 2007",246.57894736842104,1255,20
9688,14270,45.19932,-94.87874500000001,Bass Lake,19.7,Geographic matching,2,NA,-130,450,5
9708,14370,41.317115,-72.784335,Linsley Pond,9.3,Geographic matching,2,NA,174,423,5
9717,15136,48.085899999999995,-98.92935,"Devils Lake, Creel Bay",44824,Neotoma,2,NA,379.14285714285717,3725,29
9735,14403,46.771860000000004,-95.896225,Lake Sallie,508.5,Geographic matching,2,NA,-999,-999,2
9738,14889,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA,1398,1398,3
9738,17993,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA,-340.3333333333333,807,4
9738,14410,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA,550.4,1162,12
9738,14443,46.542635000000004,-86.037795,Tower Lake,2.3,Geographic matching,2,NA,-999,-999,2
9762,14435,45.44376,-95.272065,Johnson Lake,25.1,Geographic matching,2,NA,-999,-999,2
9768,14446,45.786564999999996,-92.21898,Hell Hole Lake,1.9,Geographic matching,2,NA,-111.4,1100,7
9795,14491,38.04217,-121.86795000000001,Browns Island,210.1,Geographic matching,2,NA,297.125,570,9
9796,14494,38.0723,-122.03293500000001,Roe Island,100.4,Geographic matching,2,NA,239.66666666666666,480,10
9814,14547,37.63632,-112.82445999999999,Alpine Pond,0.1,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,Confirmed pond: Anderson et al 1999,2682,2682,2
9814,14517,37.63632,-112.82445999999999,Alpine Pond,0.1,data/by_hand/empty_lakes_sjg/empty_lakes_sjg.shp,1,Confirmed pond: Anderson et al 1999,2682,2682,2
9824,14535,44.19291,-93.63978,Lily Lake,44.9,Geographic matching,2,NA,-50,520,4
9825,14537,44.354434999999995,-93.36593500000001,Kelly-Dudley Lake,50,Neotoma,2,NA,1912.6666666666667,5110,4
9826,14539,45.141805,-93.73915,Martha Lake,39.900000000000006,Geographic matching,2,NA,656,1270,5
9830,14549,37.67214,-112.79224500000001,Lowder Creek Bog,3.5,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog and area: Anderson et al 1999,3265.5,3820,5
9860,19316,44.709298,-93.926793,Norwood,11,data/by_hand/claire_data/dataset_1.5.shp,1,"Terrestrial, confirmed with Ashworth et al. 1981",650,1200,3
9866,14624,46.35065,-69.05170000000001,Big Reed Pond Hollow,0.6,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Site desprition: swale. Area: Schauffler 2002,-147.33333333333334,4380,7
9867,14626,44.693385,-93.3212,Minnreg,15.4,Geographic matching,2,NA,-153.33333333333334,160,5
9869,14631,43.60715,-94.473645,Amber Lake,73.5,Geographic matching,2,NA,337.6666666666667,570,4
9870,14633,45.16204,-94.0929,Camp Lake,48.3,Geographic matching,2,NA,564.3333333333334,980,4
9871,14635,44.333484999999996,-93.212125,Crystal Lake,13.8,Geographic matching,2,NA,-128,1550,4
9872,14637,44.229535,-93.665425,Fish Lake,29.799999999999997,Geographic matching,2,NA,-185,300,4
9873,14639,44.6510154,-93.4604842,Fish Lake (Sc),68.89999999999999,Geographic matching,2,NA,-216.66666666666666,910,5
9874,14641,44.808755000000005,-93.93439000000001,Eagle Lake,71.7,Geographic matching,2,NA,-295,1000,4
9875,14643,44.313795,-93.914375,"Lake Emily, Northeast Basin",99.3,Geographic matching,2,NA,-165,510,4
9876,14645,45.421695,-94.075455,Fuller Lake,12.6,Geographic matching,2,NA,-365,1080,4
9878,14650,37.67773,-105.724665,San Luis Lake,322.90000000000003,Geographic matching,2,NA,239.25,514,5
9889,14674,44.313195,-68.22364,Blackwoods Hollow,0.3,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Site description and Schauffler 2002 for area,1252,3660,9
9890,14676,46.334815,-69.049415,Buckley Pond Hollow,299,data/by_hand/claire_data/dataset_1.5.shp,1,LacustrineConfirmed site with Google Earth,599.25,4550,9
9891,14678,44.0651,-68.6354,Isle au Haut North Hollow,8,data/by_hand/claire_data/dataset_1.5.shp,2,"Terrestrial, Confirm site with Schauffler 1998",51,2834,6
9892,14680,44.031825,-68.630365,Isle au Haut South Hollow,1,data/by_hand/claire_data/dataset_1.5.shp,2,"Terrestrial, confirmed with Schauffler 1998",18,2380,6
9893,14682,44.573075,-67.53069500000001,Roque Island Hollow,0.1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Site description and Schauffler 2002 for area,1069.5,2380,9
9894,14684,44.37328,-68.0726,Schoodic Peninsula Hollow,NA,NA,NA,NA,1437.2,3110,6
9942,14792,47.676915,-124.018585,Yahoo Lake,3.7,Neotoma,2,NA,1993,3663,7
9944,14797,44.717555000000004,-67.20294,South Bog,1,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,Confirmed bog; assuming correct location,735.75,1330,5
9945,14799,37.8505,-119.659945,Siesta Lake,1.3,Geographic matching,2,NA,3775,5015,4
9947,14803,45.706945000000005,-114.9829,Burnt Knob Lake,1.0999999999999999,Geographic matching,2,NA,855.1428571428571,1970,15
9953,14839,45.89346,-95.47560999999999,Lake Mina,164.6,Geographic matching,2,NA,NA,NA,NA
9974,14884,45.891725,-114.263205,Baker Lake,2,Neotoma,2,NA,832.1428571428571,1706,15
9976,14891,64.86412,-147.94008,Deuce Lake,3,Neotoma,2,NA,-1346,-1346,2
9980,813,41.196155000000005,-81.334765,East Twin Lake,27,Neotoma,2,NA,2259.6,3520,6
9985,14911,46.320235,-114.65153,Hoodoo Lake,2.6,Geographic matching,2,NA,924.1111111111111,4350,10
9987,20311,45.8668,-95.80385,Elk Lake,81.69999999999999,Geographic matching,2,NA,1719.6666666666667,4330,4
9989,14923,45.840554999999995,-113.439865,Pintler Lake,4.2,Neotoma,2,NA,1684.75,2740,9
9991,14928,30.192210000000003,-93.27942,Prien Lake,689.401642,Geographic matching,2,NA,1573.6666666666667,2901,4
9993,14933,46.2287,-85.380295,Nelson Lake,12.1,Geographic matching,2,NA,844.5,1750,9
9994,14935,47.883685,-123.35093,Moose Lake,3.7,Neotoma,2,NA,5125.166666666667,19669,7
9995,14938,47.712915,-123.53259,Martins Lake,0.8,Neotoma,2,NA,2505.75,3395,5
9997,14944,36.630700000000004,-112.238595,Fracas Lake,0.2,Geographic matching,2,NA,2841.25,3890,5
10000,14951,36.371125,-112.147175,Bear Lake,0.2,Geographic matching,2,NA,2321,3875,6
10002,14955,30.05034,-92.7095,Lake Arthur,2436.562376,Geographic matching,2,NA,1180.2,1350,6
10002,14953,30.05034,-92.7095,Lake Arthur,2436.562376,Geographic matching,2,NA,3301,3301,2
10003,14957,41.623285,-85.212085,Appleman Lake,33.440001,Geographic matching,2,NA,1017.3076923076923,7365,14
10019,14995,70.475005,-157.34207,Meade River bluff,32,data/by_hand/claire_data/dataset_1.5.shp,2,"Terrestrial, confirmed site with Eisner and Peterson 1998",1881,4980,6
10020,14997,41.970780000000005,-70.010335,Round Pond,2.3,Geographic matching,2,NA,8.233333333333329,1299,19
10021,14999,41.739125,-69.992095,Deep Pond,1.6,Geographic matching,2,NA,87.18518518518519,692,28
10023,15003,41.797995,-69.960575,Icehouse Pond,1.9,Geographic matching,2,NA,172.30769230769232,881,14
10025,15007,41.6982,-70.13606,Eagle Pond,2.8000000000000003,Geographic matching,2,NA,6.385714285714275,1763,24
10026,15009,41.82961,-69.9847,Jemima Pond,2.1999999999999997,Geographic matching,2,NA,17.205882352941174,532,18
10028,15020,41.689985,-70.36407,Sandy Hill Pond,2.4,Geographic matching,2,NA,22.15384615384615,876,14
10029,15022,41.594120000000004,-70.532835,Fresh Pond,5.4,Geographic matching,2,NA,22.284615384615385,547,14
10034,15032,47.129415,-88.3169877777778,Mud Lake (Ho),70.19999999999999,Geographic matching,2,NA,-185.71428571428572,2110,9
10036,15035,47.911995000000005,-89.0908,Lily Lake,6.7185049999999995,Geographic matching,2,NA,1456,2435,7
10053,15074,41.190975,-122.5105394444445,Mumbo Lake,2.1,Geographic matching,2,NA,2030.8333333333333,3518,7
10061,15106,37.902105,-107.61537,Lake Emma,3.5000000000000004,Geographic matching,2,NA,1260,1955,4
10076,15146,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA,-3391.5,4950,3
10076,15142,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA,1167.3,4610,11
10076,15148,41.936189999999996,-70.75736,Makepeace Cedar Swamp,21,Neotoma,2,NA,5656.5,11020,3
10080,15153,46.433115,-98.28941,Wendel site,976,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site and area with publication (Yansa, Dean, Murphy 2007)",862.5,1820,5
10082,15155,46.030339999999995,-89.67671,Trout Lake,1565.1,Geographic matching,2,NA,NA,NA,NA
10083,15157,67.15791999999999,-151.85999500000003,Code Lake,2,Neotoma,2,NA,943.7142857142857,1680,8
10091,15269,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA,9.909090909090908,20,12
10091,15167,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA,-999,-999,2
10091,15169,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA,-999,-999,2
10091,15219,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA,-999,-999,2
10091,15168,47.189189999999996,-95.21787,Elk Lake,118.10000000000001,Geographic matching,2,NA,-999,-999,2
10094,15175,67.12406,-150.745125,Last Chance Lake,7,Neotoma,2,NA,541.25,720,5
10100,15185,67.07084,-154.24498499999999,Ruppert Lake,3,Neotoma,2,NA,642.4705882352941,1510,18
10101,15187,67.12648,-151.38361500000002,Wild Tussock Lake,15,Neotoma,2,NA,952.1666666666666,1948,7
10102,15189,67.111235,-152.491385,Xindi Lake,7,Neotoma,2,NA,-129.3,3625,11
10103,15191,35.173545000000004,-79.089805,Fort Bragg (core PAW2),235,data/by_hand/claire_data/dataset_1.5.shp,2,"Fluvial/Terrestrial, confirmed site and area with Goman and Leigh 2003",-396,3670,6
10106,15199,42.49185,-77.64099999999999,South Dansville Buried Peat,NA,NA,NA,NA,5107,5300,4
10107,15201,39.2949,-105.53829999999999,Lost Park,NA,NA,NA,NA,2965.25,6030,5
10109,15205,38.0302777777778,-76.2144444444444,Chesapeake Bay (MD99-2207),89,data/by_hand/claire_data/dataset_1.5.shp,2,"Marine, Used known area of the bay",879.0833333333334,3245,13
